ID,title,authors,abstract
research1292,SquirrelJoin: Network-Aware Distributed Join Processing with Lazy Partitioning,"Lukas Rupprecht, Imperial College London; William Culhane, Imperial College London; Peter Pietzuch, Imperial College London;","To execute distributed joins in parallel on compute clusters, systems partition and exchange data records between workers. With large datasets, workers spend a considerable amount of time transferring data over the network. When compute clusters are shared among multiple applications, workers must compete for network bandwidth with other applications. These variances in the available network bandwidth lead to network skew, which causes straggling workers to prolong the join completion time.  We describe SquirrelJoin, a distributed join processing technique that uses lazy partitioning to adapt to transient network skew in clusters. Workers maintain in-memory lazy partitions to withhold a subset of records, i.e. not sending them immediately to other workers for processing. Lazy partitions are then assigned dynamically to other workers based on network conditions: each worker takes periodic throughput measurements to estimate its completion time, and lazy partitions are allocated as to minimise the join completion time. We implement SquirrelJoin as part of the Apache Flink distributed dataflow framework and show that, under transient network contention in a shared compute cluster, SquirrelJoin speeds up join completion times by up to 2.3x with only a small, fixed overhead."
research1293,Iêve Seen –Enough”: Incrementally Improving Visualizations to Support Rapid Decision Making,"Sajjadur Rahman, UIUC; Maryam Aliakbarpour, Hidy Kong, Eric Blais, Karrie Karahalios, UIUC; Aditya Parameswaran, UIUC; Ronitt Rubinfeld,","Data visualization is an effective mechanism for identifying trends, insights, and anomalies in data. On large datasets, however, generating visualizations can take a long time, delaying the extraction of insights, hampering decision making, and reducing exploration time. One solution is to use online sampling-based schemes to generate visualizations faster while improving the displayed estimates incrementally, eventually converging to the exact visualization computed on the entire data. However, the intermediate visualizations are approximate, and often fluctuate drastically, leading to potentially incorrect decisions. In this paper, we propose sampling-based incremental visualization algorithms that reveal the –salient” features of the eventual visualization quicklyãwith a 46_ speedup relative to baselinesãwhile minimizing error, thus enabling rapid and error-free decision making. We demonstrate that these algorithms are optimal in terms of sample complexity, in that given the level of interactivity, they generate approximations that take as few samples as possible to incrementally improve the accuracy. We have developed the algorithms in the context of an incremental visualization tool, titled INCVISAGE, for trendline and heatmap visualizations. We evaluate the usability of INCVISAGE via a full- fledged user study and demonstrate that users are able to make effective decisions with incrementally improving visualizations."
research1396," Quill: Efficient, Transferable, and Rich Analytics at Scale","Badrish Chandramouli, Microsoft Research; Raul Castro Fernandez, MIT; Jonathan Goldstein, Microsoft Research; Ahmed Eldawy; Abdul Quamar","This paper introduces Quill (stands for a quadrillion tuples per day), a library and distributed platform for relational and temporal analytics over large datasets in the cloud. Quill exposes a new abstraction for parallel datasets and computation, called ShardedStreamable. This abstraction provides the ability to express efficient distributed physical query plans that are transferable, i.e., movable from offline to real-time and vice versa. ShardedStreamable decouples incremental query logic specification, a small but rich set of data movement operations, and keying; this allows Quill to express a broad space of plans with complex querying functionality, while leveraging existing temporal libraries such as Trill. Quill's layered architecture provides a careful separation of responsibilities with independently useful components, while retaining high performance. We built Quill for the cloud, with a master-less design where a language-integrated client library directly communicates and coordinates with cloud workers using off-the-shelf distributed cloud components such as queues. Experiments on up to 400 cloud machines, and on datasets up to 1TB, find Quill to incur low overheads and outperform SparkSQL by up to orders-of-magnitude for temporal and 6X for relational queries, while supporting a rich space of transferable, programmable, and expressive distributed physical query plans.  "
research1397,Perturbation Analysis of Database Queries,"Brett Walenz; Jun Yang, Duke University","We present a system, Perada, for parallel perturbation   analysis of database queries.  Perturbation analysis considers the results of a query evaluated with (a typically large number of) different parameter settings, to help discover leads and evaluate claims from data.  Perada simplifies the development of general, ad hoc perturbation analysis by providing a flexible API to support a variety of optimizations such as grouping, memoization, and pruning; by automatically optimizing performance through run-time observation, learning, and adaptation; and by hiding the complexity of concurrency and failures from its developers.  We demonstrate Perada's efficacy and efficiency with real workloads applying perturbation analysis to computational journalism.  "
research1398,HippogriffDB: Balancing I/O and GPU Bandwidth in Big Data Analytics,"Jing Li; Hung-Wei Tseng; Chunbin Lin, UCSD; Steven Swanson, UCSD; Yannis Papakonstantinou, UCSD","As data sets grow and conventional processor performance scaling slows, data analytics move towards heterogeneous architectures that incorporate hardware accelerators (notably GPUs) to continue scaling performance. However, existing GPU-based databases fail to deal with big data applications efficiently: the limited memory capacity of GPUs hinders the scalability of existing GPU-accelerated databases; existing systems fail to consider the discrepancy between fast GPUs and slow storage, which can counteract the benefit of GPU accelerators.  In this paper, we propose HippogriffDB, an efficient, scalable GPU-accelerated OLAP system. It tackles the bandwidth discrepancy using data compression and direct data transfer path. HippogriffDB stores tables in compressed format and uses the GPU for decompression, trading GPU cycles for improved I/O bandwidth. To improve data transfer efficiency, HippogriffDB introduces a peer-to-peer, multi-threaded data transfer mechanism, directly transferring data from the SSD to the GPU. Focusing on star schema queries, HippogriffDB adopts a query-over-block execution model that provides scalability using a stream-based query execution model. The model helps increase kernel efficiency with operator fusion and double buffering mechanism.  We have implemented HippogriffDB using an NVMe SSD, which connects directly to a commercial GPU. Results on two popular benchmarks demonstrate the scalability and efficiency of HippogriffDB. HippogriffDB outperforms existing GPU-based databases (YDB) and in-memory data analytics (MonetDB) by 1-2 orders of magnitude.   "
research1399,Non-Invasive Progressive Optimization for In-Memory Databases,"Steffen Zeug; Holger Pirk, MIT, USA; Johann-Christoph Freytag, ","Progressive optimization introduces robustness for database workloads against wrong estimates, skewed data, correlated attributes, or outdated statistics. Previous work focuses on cardinality estimates and rely on expensive counting methods as well as complex learning algorithms.    In this paper, we utilize performance counters to drive progressive optimization during query execution. The main advantages are that performance counters introduce virtually no costs on modern CPUs and their usage enables a non-invasive monitoring. We present fine-grained cost models to detect divergences between estimates and actual costs to kick-start the reoptimization process. Based on these cost models, we implement an optimization approach that estimates the individual selectivities of a multi-selection query efficiently. Furthermore, we are able to learn properties like sortedness, skew, or correlation.   In our evaluation we show, that the overhead of our approach is negligible but the performance improvements are convincing. Using progressive optimization, we improve runtime up to a factor of three compared to average runtime and up to a factor of 4,5 compared to worst case runtime. As a result, we avoid costly operator execution orders and thus make query execution highly robust.    "
research1400,Dscaler: Synthetically Scaling A Given Relational Database,"Jiangwei Zhang, National University of Singapo; Y.C. Tay, ","The Dataset Scaling Problem (DSP) defined in previous work states: Given an empirical set of relational tables D and a scale factor s, generate a database state D'  that is similar to D but s times its size. A DSP solution is useful for application development (s < 1), scalability testing (s > 1) and anonymization (s = 1). Current solutions assume all table sizes scale by the same ratio s.  However, a real database tends to have tables that grow at different rates. This paper therefore considers non-uniform scaling (nuDSP), a DSP generalization where, instead of a single scale factor s, tables can scale by different factors.  Dscaler is the first solution for nuDSP. It follows previous work in achieving similarity by reproducing correlation among the primary and foreign keys. However, it introduces the concept of a correlation database that captures fine-grained, per-tuple correlation.  Experiments with well-known real and synthetic datasets D show that Dscaler produces D'  with greater similarity to D than state-of-the-art techniques. Here, similarity is measured by number of tuples, frequency distribution of foreign key references, and multi-join aggregate queries. "
research1401, Fast and Adaptive Indexing of Multi-Dimensional Observational Data  ,"Sheng Wang; David Maier; Beng Chin Ooi, "," Tremendous amounts of data are being generated by sensing devices each day, which include large quantities of multi-dimensional measurements. These data are expected to be immediately available for real-time analytics as they are streamed into storage. Such scenarios pose challenges to state-of-the-art indexing methods, as they must not only support efficient queries but also frequent updates. In this paper, we propose a novel indexing method that ingests multi-dimensional observational data in real time. This method primarily guarantees extremely high throughput for data ingestion, while it can be continuously refined in the background to improve query efficiency. Instead of representing collections of points using Minimal Bounding Boxes as in conventional indexes, we model sets of successive points as line segments in hyperspaces, by exploiting the intrinsic value continuity in observational data. Such a representation reduces the number of index entries and drastically reduces ñover-coverageî by entries. Our experimental results show that our proposed approach handles real-world workloads gracefully, providing both low-overhead indexing and excellent query efficiency.  "
research1402,Price-Optimal Querying with Data APIs ,"Prasang Upadhyaya; Magdalena  Balazinska , University of Washington; Dan Suciu, U. Washington","Data is increasingly being purchased online in data markets and REST APIs have emerged as a favored method to acquire such data. Typically, sellers charge buyers based on how much data they purchase. In many scenarios, buyers need to make repeated calls to the sellerÍs API. The challenge is then for buyers to keep track of the data they purchase and avoid purchasing the same data twice. In this paper, we propose lightweight modifications to data APIs to achieve optimal history-aware pricing so that buyers are only charged once for data that they have purchased and that has not been updated. The key idea behind our approach is the notion of refunds: buyers buy data as needed but have the ability to ask for refunds of data that they had already purchased before. We show that our techniques can provide significant data cost savings while reducing overheads by two orders of magnitude as compared to the state-of-the-art competing approaches.   "
research1403,Voodoo - A Vector Algebra for Portable Database Performance on Modern Hardware,"Holger Pirk, MIT, USA; Oscar Moll; Matei Zaharia; Samuel Madden, MIT","In-memory databases require careful tuning and many engineering tricks to achieve good performance. This kind of database performance engineering is hard: a plethora of both data and hardware-dependent optimization techniques create a design space that is hard for a skilled database engineer _ much less a query compiler _ to navigate. To facilitate performance-oriented design exploration and query plan compilation, we propose and present Voodoo, a declarative intermediate algebra that abstracts the detailed architectural properties of the hardware, such as multi- or many-core architectures, hierarchical caches and SIMD registers, without losing the ability generate highly tuned code. Because consists of a collection of declarative, vector-oriented operations, Voodoo is easier to reason about and tune than low-level C and related hardware-focused extensions (i.e., Vector Intrinsics, OpenCL, CUDA, etc.). This enables our Voodoo compiler (which actually generates OpenCL) to produce code that rivals and even outperforms the fastest state-of-the-art in memory databases for both GPUs and CPUs. In addition, Voodoo makes it possible to to express techniques as diverse as cache-conscious processing, predication and SIMD (again on both GPUs and CPUs) to be expressed with just a few lines of code. Central to our approach is a novel idea we call control vectors, which allow programmers to expose parallelism to the Voodoo compiler in a highly abstracted manner that is largely agnostic to the targeted hardware, enabling portable performance across different hardware platforms. We used Voodoo to build an alternative backend for MonetDB, a popular open-source in-memory database. Our backend allows MonetDB to perform at the same level as highly tuned in-memory databases, including HyPeR and Ocelot. We also demonstrate VoodooÍs usefulness when investigating hardware conscious tuning techniques, assessing their performance on different queries, devices and data.  "
industrial778,Parallel Replication across Formats in SAP HANA for Scaling Out Mixed OLTP/OLAP Workloads,"Juchang Lee, SAP Labs Korea; SeungHyun Moon, Pohang University of Science and Technology, POSTECH;; Kyu Hwan Kim, SAP Labs Korea; Deok Hoe Kim, SAP Labs Korea; Sang Kyun Cha, Seoul National University; Wook-Shin Han, POSTECH; Chang Gyoo Park, SAP Labs Korea; Hyoung Jun Na, SAP Labs Korea; Joo Yeon Lee, SAP Labs Korea;","Modern in-memory database systems are facing the need of efficiently supporting mixed workloads of OLTP and OLAP. A conventional approach to this requirement is to rely on ETL-style, application-driven data replication between two very different OLTP and OLAP systems, sacrificing real-time reporting on operational data. An alternative approach is to run OLTP and OLAP workloads in a single machine, which eventually limits the maximum scalability of OLAP query performance. In order to tackle this challenging problem, we propose a novel database replication architecture called HANA Asynchronous Parallel Table Replication (ATR). ATR supports OLTP workloads in one primary machine, while it supports heavy OLAP workloads in replicas. Here, row-store formats can be used for OLTP transactions at the primary, while column-store formats are used for OLAP analytical queries at the replicas. ATR is designed to support elastic scalability of OLAP query performance while it minimizes the overhead for transaction processing at the primary and minimizes CPU consumption for replayed transactions at the replicas. ATR employs a novel optimistic lock-free parallel log replay scheme which exploits characteristics of multi-version concurrency control (MVCC) in order to enable real-time reporting by minimizing the propagation delay between the primary and replicas. It also supports adaptive query routing depending on its predefined max acceptable staleness range. Through extensive experiments with a concrete implementation available in a commercial product, we demonstrate that ATR achieves sub-second visibility delay even for update-intensive workloads, providing scalable OLAP performance without notable overhead to the primary."
industrial825,Developing a Low Dimensional Patient Class Profile in Accordance to Their Respiration-Induced Tumor Motion,"Rittika Shamsuddin, University of Texas at Dallas; Amit Sawant, University of Maryland, School of Medicine; Balakrishnan Prabhakaran, University of Texas at Dallas;","Tumor location displacement caused by respiration-induced motion reduces the efficacy of radiation therapy. Three medically relevant patterns are often observed in the respiration- induced motion signal: baseline shift, ES-Range shift, and D-Range shift. In this paper, for patients with lower body cancer, we develop class profiles (a low dimensional pattern frequency structure) that characterize them in terms of these three medically relevant patterns. We propose an adaptive segmentation technique that turns each respiration-induced motion signal into a multi-set of segments based on persistent variations within the signal. These multi-sets of segments is then probed for base behaviors. These base behaviors are then used to develop the group/class profiles using a modified version of the clustering technique described in [1]. Finally, via quantitative analysis, we provide a medical characterization for the class profiles, which can be used to explore breathing intervention technique. We show that, with i) carefully designed feature sets, ii) the proposed adaptive segmentation technique, iii) the reasonable modifications to an existing clustering algorithm for multi-sets, and iv) the proposed medical characterization methodology, it is possible to reduce the time series respiration-induced motion signals into a compact class profile. One of our co-authors is a medical physician and we used his expert opinion to verify the results."
industrial843,Dimensions Based Data Clustering and Zone Maps,"Mohamed Ziauddin, 1957; Andrew Witkowski, ; You Jung Kim, ; Janaki Lahorani, ; Dmitry Potapov, ; Murali Krishna, ;","In recent years, the data warehouse industry has witnessed decreased use of indexing but increased use of compression and clustering of data facilitating efficient data access and data pruning in the query processing area. A classic example of data pruning is the partition pruning, which is used when table data is range or list partitioned. But lately, techniques have been developed to prune data at a lower granularity than a table partition or sub-partition. A good example is the use of data pruning structure called zone map. A zone map prunes zones of data from a table on which it is defined. Data pruning via zone map is very effective when the table data is clustered by the filtering columns.  The database industry has offered support to cluster data in tables by its local columns, and to define zone maps on clustering columns of such tables. This has helped improve the performance of queries that contain filter predicates on local columns. However, queries in data warehouses are typically based on star/snowflake schema with filter predicates usually on columns of the dimension tables joined to a fact table. Given this, the performance of data warehouse queries can be significantly improved if the fact table data is clustered by columns of dimension tables together with zone maps that maintain min/max value ranges of these clustering columns over zones of fact table data. In recognition of this opportunity of significantly improving the performance of data warehouse queries, Oracle 12c release 1 has introduced the support for dimension based clustering of fact tables together with data pruning of the fact tables via dimension based zone maps."
industrial875,Samza: Stateful Scalable Stream Processing at LinkedIn,"Shadi A Noghabi, University of Illinois at Urba; Kartik Paramasivam, LinkedIn; Yi Pan, LinkedIn; Navina Ramesh, LinkedIn; Jon Bringhurst, LinkedIn; Indranil Gupta, UIUC; Roy Campbell, University of Illinois at Urbana-Champaign;","Distributed stream processing systems need to support stateful processing, recover quickly from failures to resume such processing, and reprocess an entire data stream quickly. We present Apache Samza, a distributed system for stateful and fault-tolerant stream processing. Samza utilizes a partitioned local state along with a low-overhead background changelog mechanism, allowing it to scale to massive state sizes (hundreds of TB) per application. Recovery from failures is sped up by re-scheduling based on Host Affinity. In addition to processing infinite streams of events, Samza supports processing a finite dataset as a stream, from either a streaming source (e.g., Kafka), a database snapshot (e.g., Databus), or a file system (e.g. HDFS), without having to change the application code (unlike the popular Lambda-based architectures which necessitate maintenance of separate code bases for batch and stream path processing).  Samza is currently in use at LinkedIn by hundreds of production applications with more than 10,000 containers. Samza is an open-source Apache project adopted by many top-tier companies (e.g., LinkedIn, Uber, Netflix, TripAdvisor, etc.). Our experiments show that Samza: a) handles state efficiently, improving latency and throughput by more than 100x compared to using a remote storage; b) provides recovery time independent of state size; c) scales performance linearly with number of containers; and d) supports reprocessing of the data stream quickly and with minimal interference on real-time traffic.  "
industrial887,Query-able Kafka: An agile data analytics pipeline for mobile wireless networks,"Eric Falk, University of Luxembourg; Vijay Gurbani, Bell Labs; Radu State, University of Luxembourg;","Due to their promise of delivering real-time network insights, todayês streaming analytics platforms are increasingly be- ing used in the communications networks where the impact of the insights go beyond sentiment and trend analysis to include real-time detection of security attacks and predic- tion of network state (i.e., is the network transitioning to- wards an outage). Current streaming analytics platforms operate under the assumption that arriving traffic is to the order of kilobytes produced at very high frequencies. How- ever, communications networks, especially the telecommu- nication networks, challenge this assumption because some of the arriving traffic in these networks is to the order of gigabytes, but produced at medium to low velocities. Fur- thermore, these large datasets may need to be ingested in their entirety to render network insights in real-time. Our interest is to subject todayês streaming analytics platforms ã constructed from state-of-the art software components (Kafka, Spark, HDFS, ElasticSearch) ã to traffic densities observed in such communications networks. We find that filtering on such large datasets is best done in a common upstream point instead of being pushed to, and repeated, in downstream components. To demonstrate the advantages of such an approach, we modify Apache Kafka to perform limited native data transformation and filtering, relieving the downstream Spark application from doing this. Our approach outperforms four prevalent analytics pipeline ar- chitectures with negligible overhead compared to standard Kafka. (Our modifications to Apache Kafka are publicly available at https://github.com/Esquive/queryable-kafka.git)"
industrial910,Statisticum: Data Statistics Management in SAP HANA,"Anisoara Nica, SAP; Reza Sherkat, SAP; Mihnea Andrei, SAP; Xun Chen, SAP; Martin Heidel, SAP; Christian Bensberg, SAP; Heiko  Gerwens, SAP;"," We introduce a new concept of leveraging traditional data statistics as dynamic data integrity constraints. These data statistics produce transient database constraints, which are valid as long as they can be proven to be consistent with the current data. We denote this type of data statistics by constraint data statistics, their properties needed for consistency checking by consistency metadata, and their implied integrity constraints by implied data statistics constraints (implied constraints for short). Implied constraints are valid integrity constraints which are powerful query optimization tools employed, just as traditional database constraints, in semantic query transformation (aka query reformulation), partition pruning, runtime optimization, and semi-join reduction, to name a few. To our knowledge, this is the _rst work introducing this novel and powerful concept of deriving implied integrity constraints from data statistics. We discuss theoretical aspects of the constraint data statistics concept and their integration into query processing. We present the current architecture of data statistics management in SAP HANA and detail how constraint data statistics are designed and integrated into this architecture. As an instantiation of this framework, we consider dynamic partition pruning for data aging scenarios. We discuss our current implementation for constraint data statistics objects in SAP HANA which can be used for dynamic partition pruning.  We enumerate their properties and show how consistency checking for implied integrity constraints is supported in the data statistics architecture. Our experimental evaluations on the TPC-H benchmark and a real customer application confirm the effectiveness of the implied integrity constraints; (1) for 59% of TPC-H queries, constraint data statistics utilization results in pruning cold partitions and reducing memory consumption, and (2) we observe up to 3 orders of magnitude speed-up in query processing time, for a real customer running an S/4HANA application. "
industrial915,Quaestor: Query Web Caching for Database-as-a-Service Providers,"Felix Gessert, Baqend GmbH; Michael Schaarschmidt, University of Cambridge; Wolfram Wingerath, Universit_t Hamburg; Erik Wiit, Baqend; Eiko Yoneki, University of Cambridge; Norbert Ritter, University of Hamburg;","Today, web performance is primarily governed by round-trip latencies between end devices and cloud services. To improve performance, services need to minimize the delay of accessing data. In this paper, we propose a novel approach to low latency that relies on existing content delivery and web caching infrastructure. The main idea is to enable application-independent caching of query results and records with tunable consistency guarantees, in particular bounded staleness. Quaestor (Query Store) employs two key concepts to incorporate both expiration-based and invalidation-based web caches: (1) an Expiring Bloom Filter data structure to indicate potentially stale data, and (2) statistically derived cache expiration times to maximize cache hit rates. Through a distributed query invalidation pipeline, changes to cached query results are detected in real-time. The proposed caching algorithms offer a new means for data-centric cloud services to trade latency against staleness bounds, e.g. in a database-as-a-service. Quaestor is the core technology of the backend-as-a-service platform Baqend, a cloud service for low-latency websites. We provide empirical evidence for Quaestor's scalability and performance through both simulation and experiments. The results indicate that for read-heavy workloads, up to tenfold speed-ups can be achieved through Quaestor's caching."
industrial927,Fiber-based architecture for NFV cloud databases,"Vaidas Gasiunas, Huawei; David Dominguez-Sal, Huawei; Ralph Acker, Huawei; Aharon Avitzur, Huawei; Ilan Bronshtein, Huawei; Rushan Chen, ; Eli Ginot, Huawei; Norbert Martinez, Huawei; Michael Môller, Huawei; Alexander Nozdrin, Huawei; Weijie Ou, Huawei; Nir Pachter, Huawei; Dima Sivov, Huawei; Eliezer Levy, Huawei;","The Telecom industry is gradually shifting from using monolithic software packages deployed on custom hardware, to using modular virtualized software functions deployed on cloudified datacenters of commodity hardware. This transformation is referred to as Network Function Virtualization (NFV). The scalability of the databases (DBs) underlying the virtual network functions is the cornerstone for ripping the benefits from the NFV transformation. This paper presents an industrial experience of applying shared-nothing techniques in order to achieve scalability for a DB in an NFV setup. The special combination of requirements in NFV DBs are not easily met with conventional execution models. Therefore, we designed a special shared-nothing architecture that is based on cooperative multi-tasking on top of user-level threads (fibers). We further show that the fiber-based approach outperforms the approach built using conventional multi-threading and answers the variable deployment needs of the NFV transformation. Furthermore, the fibers yield a simpler-to-maintain software and enable controlling a trade-off between long-duration computations and real-time requests."
industrial975,Probabilistic Demand Forecasting at Scale,"Joos-Hendrik Boese, Amazon; Valentin Flunkert, Amazon; Jan Gasthaus, Amazon; Tim Januschowski, Amazon; Dustin Lange, Amazon; David Salinas, Amazon; Sebastian Schelter, Amazon; Matthias Seeger, Amazon; Bernie Wang, Amazon;","We present a platform built on large-scale, data-centric machine learning (ML) approaches, whose particular focus is demand forecasting in retail. At its core, this platform enables the training and application of probabilistic demand forecasting models, and provides convenient abstractions and support functionality for forecasting problems. The platform comprises of a complex end-to-end machine learning system built on Apache Spark, which includes data preprocessing, feature engineering, distributed learning, as well as evaluation, experimentation and ensembling. Furthermore, it meets the demands of a production system and scales to large catalogues containing millions of items.  We describe the challenges of building such a platform and discuss our design decisions. We detail aspects on several levels of the system, such as a set of general distributed learning schemes, our machinery for ensembling predictions, and a high-level dataflow abstraction for modeling complex ML pipelines. To the best of our knowledge, we are not aware of prior work on real-world demand forecasting systems which rivals our approach in terms of scalability."
industrial1028,ExtraV: Boosting Graph Processing Near Storage with a Coherent Accelerator,"Jinho Lee, IBM Research; Heesu Kim, Seoul National University; Sungjoo Yoo, Seoul National University; Kiyoung Choi, Seoul National University; Peter Hofstee, IBM Research; GiJoon Nam, IBM Research; Mark Nutter, IBM Research; Damir Jamsek, IBM Research;","In this paper, we propose ExtraV, a framework for near-storage graph processing.  It is based on the novel concept of graph virtualization, which efficiently utilizes a cache-coherent hardware accelerator at the storage side to achieve performance and flexibility at the same time.  ExtraV consists of four main components: 1) host processor, 2) main memory, 3) AFU (Accelerator Function Unit) and 4) storage.  The AFU, a hardware accelerator, sits between the host processor and storage.  Using a coherent interface that allows main memory accesses, it performs graph traversal functions that are common to various algorithms while the program running on the host processor (called the host program) manages the overall execution along with more application-specific tasks.  Graph virtualization is a high-level programming model of graph processing that allows designers to focus on algorithm-specific functions.  Realized by the accelerator, graph virtualization gives the host programs an illusion that the graph data reside on the main memory in a layout that fits with the memory access behavior of host programs even though the graph data are actually stored in a multi-level, compressed form in storage.  We prototyped ExtraV on a Power8 machine with a CAPI-enabled FPGA.  Our experiments on a real system prototype offer significant speedup compared to state-of-the-art software only implementations."
industrial1041,State Management in Apache FlinkÂ: Consistent Stateful Distributed Stream Processing,"Paris Carbone, KTH Royal Institute of Technol; Stephan Ewen, data Artisans; Gyula F„ra, King Digital Entertainment Limited; Seif Haridi, KTH; Stefan Richter, data Artisans; Kostas Tzoumas, Data Artisans;","Stream processors are emerging in industry as an apparatus that drives analytical but also mission critical services handling the core of persistent application logic. Thus, apart from scalability and low-latency, a rising system need is first-class support for application state together with strong consistency guarantees, and adaptivity to cluster reconfigurations, software patches and partial failures. Although prior systems research has addressed some of these specific problems, the practical challenge lies on how such guarantees can be materialized in a transparent, non-intrusive manner that relieves the user from unnecessary constraints. Such needs served as the main design principles of state management in Apache Flink, an open source, scalable stream processor.   We present Flink's core pipelined, in-flight mechanism which guarantees the creation of lightweight, consistent, distributed snapshots of application state, progressively, without impacting continuous execution. Consistent snapshots cover all needs for system reconfiguration, fault tolerance and version management through coarse grained rollback recovery. Application state is declared explicitly to the system, allowing efficient partitioning and transparent commits to persistent storage. We further present Flink's backend implementations and mechanisms for high availability, external state queries and output commit. Finally, we demonstrate how these mechanisms behave in practice with metrics and large-deployment insights exhibiting the low performance trade-offs of our approach and the general benefits of exploiting asynchrony in continuous, yet sustainable system deployments."
industrial1072,PaxosStore: High-availability Storage Made Practical in WeChat,"Jianjun Zheng, Tencent Inc.; Qian Lin, National University of Singapore; Jiatao Xu, Tencent Inc.; Cheng Wei, Tencent Inc.; Chuwei Zeng, Tencent Inc.; Pingan Yang, Tencent Inc.; Yunfan Zhang, Tencent Inc.;","In this paper, we present PaxosStore, a high-availability storage system developed to support the comprehensive business of WeChat. It employs a combinational design in the storage layer to engage multiple storage engines constructed for different storage models. PaxosStore is characteristic of extracting the Paxos-based distributed consensus protocol as a middleware that is universally accessible to the underlying multi-model storage engines. This facilitates tuning, maintaining, scaling and extending the storage engines. According to our experience in engineering practice, to achieve a practical consistent read/write protocol is far more complex than its theory. To tackle such engineering complexity, we propose a layered design of the Paxos-based storage protocol stack, where PaxosLog, the key data structure used in the protocol, is devised to bridge the programming-oriented consistent read/write to the storage-oriented Paxos procedure. Additionally, we present optimizations based on Paxos that made fault-tolerance more efficient. Discussion throughout the paper primarily focuses on pragmatic solutions that could be insightful for building practical distributed storage systems."
industrial1085,Resumable Online Index Rebuild in SQL Server,"Panagiotis Antonopoulos, Microsoft; Hanuma Kodavalla, Microsoft; Alex Tran, Microsoft; Nitish Upreti, Microsoft; Chaitali Shah, Microsoft; Mirek Sztajno, Microsoft;","Azure SQL Database and the upcoming release of SQL Server enhance Online Index Rebuild to provide fault-tolerance and allow index rebuild operations to resume after a system failure or a user-initiated pause. SQL Server is the first commercial DBMS to support pause and resume functionality for index rebuilds. This is achieved by splitting the operation into incremental units of work and persisting the required state so that it can be resumed later with minimal loss of progress. At the same time, the proposed technology minimizes the log space required for the operation to succeed, making it possible to rebuild large indexes using only a small, constant amount of log space. These capabilities are critical to guarantee the reliability of these operations in an environment where a) the database sizes are increasing at a much faster pace compared to the available hardware, b) system failures are frequent in Cloud architectures using commodity hardware, c) software upgrades and other maintenance tasks are automatically handled by the Cloud platforms, introducing further unexpected failures for the users and d) most modern applications need to be available 24/7 and have very tight maintenance windows. This paper describes the design of –Resumable Online Index Rebuild” and discusses how this technology can be extended to cover more schema management operations in the future."
industrial1091,SAP HANA Adoption of Non-Volatile Memory,"Mihnea Andrei, SAP; Christian Lemke, SAP; Gônter Radestock, SAP; Robert Schulze, SAP; Carsten Thiel, SAP; Rolando Blanco, SAP; Akanksha Meghlan, SAP; Muhammad Sharique, SAP; Sebastian Seifert, SAP; Surendra Vishnoi, SAP; Daniel Booss, SAP SE; Thomas Peh, SAP; Ivan Schreter, SAP; Werner Thesing, SAP; Mehul Wagle, SAP; Thomas Willhalm, Intel Deutschland GmbH;","Non-Volatile RAM (NVRAM) is a novel class of hardware technology which is an interesting blend of two storage paradigms: byte-addressable DRAM and block-addressable storage (e.g. HDD/SSD). Most of the existing enterprise relational data management systems such as SAP HANA have their internal architecture based on the inherent assumption that memory is volatile and base their persistence on explicit handling of block-oriented storage devices. In this paper, we present the early adoption of Non-Volatile Memory within the SAP HANA Database, from the architectural and technical angles. We discuss our architectural choices, dive deeper into a few challenges of the NVRAM integration and their solutions, and share our experimental results. As we present our solutions for the NVRAM integration, we also give, as a basis, a detailed description of the relevant HANA internals. "
industrial1097,CarStream: An Industrial System of Big Data Processing for Internet-of-Vehicles,"Mingming Zhang, Beihang University; Tianyu Wo, Beihang University; Xuelian Lin, Beihang University; Tao Xie, University of Illinois.edu; Yaxiao Liu, CAR Inc.;","As the Internet-of-Vehicles (IoV) technology becomes an increasingly important trend for future transportation, designing large-scale IoV systems has become a critical task that aims to process big data uploaded by fleet and to provide data-driven services. The IoV data, especially high-frequency vehicle statuses (e.g., location, engine parameters), are characterized as large volume with a low density of value and low data quality. Such characteristics pose challenges for developing real-time applications based on such data. In this paper, we address the challenges in designing a scalable IoV system by describing CarStream, an industrial system of big data processing for chauffeured car services. Connected with over 30,000 vehicles, CarStream collects and processes multiple types of driving data including vehicle status, driver activity, and passenger-trip information. Multiple services are provided based on the collected data. CarStream has been deployed and maintained for three years in industrial usage, collecting over 40 terabytes driving data. This paper shares our experiences about designing CarStream based on large-scale driving-data streams, and the lessons learned from the process of addressing the challenges in designing and maintaining CarStream. "
industrial1131,FAD.js: Fast JSON Data Access Using JIT-based Speculative Optimizations,"Daniele Bonetta, Oracle Labs; Matthias Brantner, Oracle Labs;","JSON is one of the most popular data encoding formats, with wide adoption in Databases and BigData frameworks as well as native support in popular programming languages such as JavaScript/Node.js, Python, and R. Nevertheless, JSON data processing can easily become a performance bottleneck in data-intensive applications because of parse and serialization overhead. In this paper, we introduce Fad.js, a runtime system for efficient processing of JSON objects in data-intensive applications. Fad.js is based on (1) speculative just-in-time (JIT) compilation and (2) selective access to data. Experiments show that applications using Fad.js achieve speedups up to 2.7x for encoding and 9.9x for decoding JSON data when compared to state-of-the art JSON processing libraries."
